7248,4.8,Henote Technologies,IOS Developer,500000,1,Bangalore,Full Time,IOS
7249,3.6,Nexplace Info,IOS Developer,564000,1,Bangalore,Full Time,IOS
7250,4,Visionpix Technologies,IOS Developer,800000,1,Bangalore,Full Time,IOS
7251,2.9,IntelliFour Software,IOS Developer,1100000,1,Bangalore,Full Time,IOS
7252,3.3,BOB Tech Solutions,IOS Developer - Contractor,500000,1,Bangalore,Contractor,IOS
7253,4,iApp Technologies,IOS Developer,500000,1,Bangalore,Full Time,IOS
7254,3.4,PROVAB,IOS Developer,336000,1,Bangalore,Full Time,IOS
7255,4.1,Simpragma,IOS Developer,1300000,1,Bangalore,Full Time,IOS
7256,4.3,Compindia Infotech,IOS Developer,500000,1,Bangalore,Full Time,IOS
7257,3.9,Foofys,IOS Developer,912000,1,Bangalore,Full Time,IOS
7258,3.9,Staffio HR,IOS Developer,500000,1,Bangalore,Full Time,IOS
7259,3.5,Ducont,IOS Developer,300000,1,Bangalore,Full Time,IOS
7260,4,Gloify,IOS Developer,600000,1,Bangalore,Full Time,IOS
7261,3.7,Tetra Tech,IOS Developer,624000,1,Bangalore,Full Time,IOS
7262,3.6,Infotrack Telematics,IOS Developer,400000,1,Bangalore,Full Time,IOS
7263,4.8,Wonderslate,IOS Developer,600000,1,Bangalore,Full Time,IOS
7264,4.1,MyPetrolPump,IOS Developer - Intern,216000,1,Bangalore,Intern,IOS
7265,4.3,GreenPrint Technologies,IOS Developer,800000,1,Bangalore,Full Time,IOS
7266,4.6,Tailwebs,IOS Developer,700000,1,Bangalore,Full Time,IOS
7267,3.9,YMedia,IOS Developer,396000,1,Bangalore,Full Time,IOS
7268,4.1,B-Mates Technologies,IOS Developer,564000,1,Bangalore,Full Time,IOS
7269,3.6,Geidea,IOS Developer,672000,1,Bangalore,Full Time,IOS
7270,2.6,ComX Softech,IOS Developer,120000,1,Bangalore,Full Time,IOS
7271,3.7,Azureiken Technologies,IOS Developer,372000,1,Bangalore,Full Time,IOS
7272,4,New York Technology Partners,IOS Developer,1900000,1,Bangalore,Full Time,IOS
7273,2.7,Aahlaad,IOS Developer,600000,1,Bangalore,Full Time,IOS
7274,4.4,Diet Code,IOS Developer,900000,1,Bangalore,Full Time,IOS
7275,2.7,Sentient Infotech,IOS Developer,300000,1,Bangalore,Full Time,IOS
7276,3.4,DocTalk Solutions,IOS Developer,1400000,1,Bangalore,Full Time,IOS
7277,5,Quantified HR,IOS Developer,1500000,1,Bangalore,Full Time,IOS
7278,4.4,Neva Ventures,IOS Developer - Intern,348000,1,Bangalore,Intern,IOS
7279,4.2,CodeGama,IOS Developer,1200000,1,Bangalore,Full Time,IOS
7280,4,Aestas Software Solutions,IOS Developer,504000,1,Bangalore,Full Time,IOS
7281,4,AB Innovative Software,IOS Developer,456000,1,Bangalore,Full Time,IOS
7282,3.6,Cooey,IOS Developer,800000,1,Bangalore,Full Time,IOS
7283,4.5,Amli Network,IOS Developer,2000000,1,Bangalore,Full Time,IOS
7284,3.9,Sincerity Solutions,IOS Developer,1400000,1,Bangalore,Full Time,IOS
7285,3.2,Dunst Consulting,IOS Developer,552000,1,Bangalore,Full Time,IOS
7286,3.4,L Connectt,IOS Developer,600000,1,Bangalore,Full Time,IOS
7287,4.3,Amylogic,IOS Developer,900000,1,Bangalore,Full Time,IOS
7288,4.5,Mobiona Software Solutions,IOS Developer,300000,1,Bangalore,Full Time,IOS
7289,3.5,Business Intelligence Consultant & Services,IOS Developer,180000,1,Bangalore,Full Time,IOS
7290,4,Knappily,IOS Developer,384000,1,Bangalore,Full Time,IOS
7291,2.7,Blue Apps,IOS Developer,1068000,1,Bangalore,Full Time,IOS
7292,3.6,Lab,IOS Developer,700000,1,Bangalore,Full Time,IOS
7293,3.1,NetiApps Software,IOS Developer,300000,1,Bangalore,Full Time,IOS
7294,4.2,Wankys,IOS Developer,400000,1,Bangalore,Full Time,IOS
7295,2.8,Impressol E-Services,IOS Developer,120000,1,Bangalore,Full Time,IOS
7296,4.3,IT Contractors,IOS Developer,700000,1,Bangalore,Full Time,IOS
7297,1.9,The Leader Investment Group,IOS Developer,600000,1,Bangalore,Full Time,IOS
7298,4.5,highway delite,IOS Developer,360000,1,Bangalore,Full Time,IOS
7299,3.8,BiipByte Technologies,IOS Developer,600000,1,Bangalore,Full Time,IOS
7300,4.3,ArchFront Technologies,IOS Developer,468000,1,Bangalore,Full Time,IOS
7301,2.7,I Fly Techsoft,IOS Developer,1000000,1,Bangalore,Full Time,IOS
7302,4.5,FitnyTech,IOS Developer,240000,1,Bangalore,Full Time,IOS
7303,5,Entappia,IOS Developer,900000,1,Bangalore,Full Time,IOS
7304,3.9,Drlive,IOS Developer,900000,1,Bangalore,Full Time,IOS
7305,3.5,Royal,IOS Developer,264000,1,Bangalore,Full Time,IOS
7306,1,Eye-D,IOS Developer - Intern,946176,1,Bangalore,Intern,IOS
7307,3.1,Getbuddy,IOS Developer,800000,1,Bangalore,Full Time,IOS
7308,2.3,Kabuni,IOS Developer,1000000,1,Bangalore,Full Time,IOS
7309,3,BVBI Infotech,IOS Developer,144000,1,Bangalore,Full Time,IOS
7310,3.1,iPapagari Software Studio,IOS Developer,252000,1,Bangalore,Full Time,IOS
7311,3,Rossitek Mobile Apps Development,IOS Developer,204000,1,Bangalore,Full Time,IOS
7312,4.8,Appsriv Technologies,IOS Developer,600000,1,Bangalore,Full Time,IOS
7313,1.9,Prazas Learning,IOS Developer,1800000,1,Bangalore,Full Time,IOS
7314,5,OmegaOn,IOS Developer,324000,1,Bangalore,Full Time,IOS
7315,3.9,Vanetsys,IOS Developer,300000,1,Bangalore,Full Time,IOS
7316,2.7,Softtrends,IOS Developer,900000,1,Bangalore,Full Time,IOS
7317,2.9,Eiris Connect,IOS Developer,384000,1,Bangalore,Full Time,IOS
7318,4,Nanite Solutions,IOS Developer,228000,1,Bangalore,Full Time,IOS
7319,3.4,Y-Cash Software Solutions,IOS Developer,700000,1,Bangalore,Full Time,IOS
7320,3.3,Inetcentric IT Solutions,IOS Developer,300000,1,Bangalore,Full Time,IOS
7321,4.2,CACHATTO,IOS Developer,1000000,1,Bangalore,Full Time,IOS
7322,4.7,cermati,IOS Developer,800000,1,Bangalore,Full Time,IOS
7323,4.5,Mobi Esprits Software Technologies,IOS Developer,300000,1,Bangalore,Full Time,IOS
7324,3,Tangent Labs,IOS Developer,400000,1,Bangalore,Full Time,IOS
7325,5,Appmaxter,IOS Developer,200000,1,Bangalore,Full Time,IOS
7326,4.7,Trova Technologies,IOS Developer,600000,1,Bangalore,Full Time,IOS
7327,3,Zayyon Labs,IOS Developer - Intern,144000,1,Bangalore,Intern,IOS
7328,3.1,Winrogs Software Technologies,IOS Developer,200000,1,Bangalore,Full Time,IOS
7329,2.8,Webheay,IOS Developer,200000,1,Bangalore,Full Time,IOS
7330,3.9,Deepashree Ballodi,IOS Developer,700000,1,Bangalore,Full Time,IOS
7331,3.5,Azuyo Software Research and Development,IOS Developer,200000,1,Bangalore,Full Time,IOS
7332,3.9,Medinin Health Tech,IOS Developer,648000,1,Bangalore,Full Time,IOS
7333,3.9,Xites,IOS Developer,276000,1,Bangalore,Full Time,IOS
7334,3.8,Cognizant Technology Solutions,Senior IOS Developer,700000,4,Bangalore,Full Time,IOS
7335,4.1,IBM,Senior IOS Developer,600000,4,Bangalore,Full Time,IOS
7336,4.7,ASK-Fast,Senior IOS Developer,500000,3,Bangalore,Full Time,IOS
7337,3.8,3Embed Software Technologies,IOS Applications Developer,300000,3,Bangalore,Full Time,IOS
7338,4.2,K12 Techno Services,Software Engineer (Ios Developer),400000,2,Bangalore,Full Time,IOS
7339,3.9,Viacom 18,Software Engineer (Ios Developer),564000,2,Bangalore,Full Time,IOS
7340,4.2,KaHa,Software Engineer (Ios Developer),600000,2,Bangalore,Full Time,IOS
7341,3.3,Infosys,Senior IOS Developer,500000,2,Bangalore,Full Time,IOS
7342,3.6,Tech Mahindra,Senior IOS Developer,400000,2,Bangalore,Full Time,IOS
7343,3.5,L&T Technology Services,Senior IOS Developer,360000,2,Bangalore,Full Time,IOS
7344,3.8,Citrix,Senior IOS Developer,500000,2,Bangalore,Full Time,IOS
7345,4.1,HealthifyMe,Senior IOS Developer,1400000,2,Bangalore,Full Time,IOS
7346,4,Nuclei,Senior IOS Developer,1200000,2,Bangalore,Full Time,IOS
7347,3.7,Modasta,Senior IOS Developer,1100000,2,Bangalore,Full Time,IOS
7348,4.1,IBM,Junior IOS Developer,400000,2,Bangalore,Full Time,IOS
7349,3.8,Capgemini,IOS Applications Developer,1000000,2,Bangalore,Full Time,IOS
7350,4.1,IBM,IOS Applications Developer,400000,2,Bangalore,Full Time,IOS
7351,3.4,Toqsoft Technologies,IOS Applications Developer,108000,2,Bangalore,Full Time,IOS
7352,4.4,Quintype,IOS Engineer,1000000,2,Bangalore,Full Time,IOS
7353,3.5,Rudy's BBQ,IOS Engineer,202752,2,Bangalore,Full Time,IOS
7354,3.6,GENWI,Lead IOS Developer,2400000,2,Bangalore,Full Time,IOS
7355,3.8,Capgemini,IOS Software Developer,900000,1,Bangalore,Full Time,IOS
7356,4.5,Zoho,IOS Software Developer,700000,1,Bangalore,Full Time,IOS
7357,4.1,Lenskart Solutions,IOS Software Developer,1300000,1,Bangalore,Full Time,IOS
7358,3.9,PayU,IOS Software Developer,900000,1,Bangalore,Full Time,IOS
7359,3.5,Allstate,IOS Software Developer,800000,1,Bangalore,Full Time,IOS
7360,2.2,OLA Electric,IOS Software Developer,1900000,1,Bangalore,Full Time,IOS
7361,3.9,ZopSmart,IOS Software Developer,1000000,1,Bangalore,Full Time,IOS
7362,3.9,AirAsia,IOS Software Developer,800000,1,Bangalore,Full Time,IOS
7363,4,Quinbay,IOS Software Developer,1000000,1,Bangalore,Full Time,IOS
7364,4.2,JMR Infotech,IOS Software Developer,408000,1,Bangalore,Full Time,IOS
7365,3.9,CrimsonLogic,IOS Software Developer,500000,1,Bangalore,Full Time,IOS
7366,4,Nuclei,IOS Software Developer - Intern,240000,1,Bangalore,Intern,IOS
7367,3.4,Provab Technosoft,IOS Software Developer,300000,1,Bangalore,Full Time,IOS
7368,2.8,Sirena Technologies,IOS Software Developer,600000,1,Bangalore,Full Time,IOS
7369,4.1,Cqlsys Technologies,IOS Software Developer,500000,1,Bangalore,Full Time,IOS
7370,2.9,MYNEWCAR,IOS Software Developer,400000,1,Bangalore,Full Time,IOS
7371,3.7,mPortal,IOS Software Developer,984000,1,Bangalore,Full Time,IOS
7372,5,Pazo (India),IOS Software Developer,300000,1,Bangalore,Full Time,IOS
7373,3.6,Introtuce,IOS Software Developer,300000,1,Bangalore,Full Time,IOS
7374,5,JoomKB,IOS Software Developer,700000,1,Bangalore,Full Time,IOS
7375,4.1,IBM,Ios Software Engineer,600000,1,Bangalore,Full Time,IOS
7376,4,Y Media Labs,Ios Software Engineer,700000,1,Bangalore,Full Time,IOS
7377,3.9,CrimsonLogic,Ios Software Engineer,600000,1,Bangalore,Full Time,IOS
7378,3.8,3Embed Software Technologies,Ios Software Engineer,700000,1,Bangalore,Full Time,IOS
7379,4.2,Phablecare,Ios Software Engineer,1400000,1,Bangalore,Full Time,IOS
7380,3.7,Arvind Internet,Ios Software Engineer,900000,1,Bangalore,Full Time,IOS
7381,4.1,Pixel Softek,Ios Software Engineer,400000,1,Bangalore,Full Time,IOS
7382,4.1,Neetable,Ios Software Engineer,800000,1,Bangalore,Full Time,IOS
7383,4.8,Rewardz,Ios Software Engineer,800000,1,Bangalore,Full Time,IOS
7384,4.6,Safa Consultancy Services,Ios Software Engineer,1000000,1,Bangalore,Full Time,IOS
7385,3.3,Infosys,Software Engineer (Ios Developer),372000,1,Bangalore,Full Time,IOS
7386,3.5,DXC Technology,Software Engineer (Ios Developer),1200000,1,Bangalore,Full Time,IOS
7387,4,Mindtree,Software Engineer (Ios Developer),800000,1,Bangalore,Full Time,IOS
7388,3.7,ITC Infotech,Software Engineer (Ios Developer),900000,1,Bangalore,Full Time,IOS
7389,4,TATA ELXSI,Software Engineer (Ios Developer),900000,1,Bangalore,Full Time,IOS
7390,3.3,Ola,Software Engineer (Ios Developer),1800000,1,Bangalore,Full Time,IOS
7391,3.1,Quest Global,Software Engineer (Ios Developer),700000,1,Bangalore,Full Time,IOS
7392,3.7,Comviva,Software Engineer (Ios Developer),700000,1,Bangalore,Full Time,IOS
7393,4.2,MakeMyTrip,Software Engineer (Ios Developer),1300000,1,Bangalore,Full Time,IOS
7394,3.8,Jaro Education,Software Engineer (Ios Developer),1500000,1,Bangalore,Full Time,IOS
7395,4.3,PhonePe,Software Engineer (Ios Developer),2800000,1,Bangalore,Full Time,IOS
7396,3.9,Maveric Systems,Software Engineer (Ios Developer),800000,1,Bangalore,Full Time,IOS
7397,4.1,HealthifyMe,Software Engineer (Ios Developer),1500000,1,Bangalore,Full Time,IOS
7398,2.2,OLA Electric,Software Engineer (Ios Developer),1500000,1,Bangalore,Full Time,IOS
7399,3.4,Provab Technosoft,Software Engineer (Ios Developer),600000,1,Bangalore,Full Time,IOS
7400,4.1,Talview,Software Engineer (Ios Developer),1200000,1,Bangalore,Full Time,IOS
7401,3.7,Arvind Internet,Software Engineer (Ios Developer),900000,1,Bangalore,Full Time,IOS
7402,4.3,360 Nautica,Software Engineer (Ios Developer),324000,1,Bangalore,Full Time,IOS
7403,4.4,Logituit,Software Engineer (Ios Developer),480000,1,Bangalore,Full Time,IOS
7404,4.3,Wow Labz,Software Engineer (Ios Developer),1100000,1,Bangalore,Full Time,IOS
7405,3.2,Vumonic Technologies,Software Engineer (Ios Developer),768000,1,Bangalore,Full Time,IOS
7406,4.3,AgilizTech Software Services,Software Engineer (Ios Developer),500000,1,Bangalore,Full Time,IOS
7407,3.6,Dukaan,Software Engineer (Ios Developer),100000,1,Bangalore,Full Time,IOS
7408,3.9,Reliable Software Technology,Software Engineer (Ios Developer),348000,1,Bangalore,Full Time,IOS
7409,4.9,Apple Developer Academy,Software Engineer (Ios Developer),800000,1,Bangalore,Full Time,IOS
7410,3.7,Agathsya Technologies,Software Engineer (Ios Developer),400000,1,Bangalore,Full Time,IOS
7411,4,ADTECH Systems,Software Engineer (Ios Developer),600000,1,Bangalore,Full Time,IOS
7412,4.3,iRam Technologies,Software Engineer (Ios Developer),500000,1,Bangalore,Full Time,IOS
7413,4,PurpleSense Digital Solutions,Software Engineer (Ios Developer),348000,1,Bangalore,Full Time,IOS
7414,3.9,BTC Business Technology Consulting,Software Engineer (Ios Developer),1300000,1,Bangalore,Full Time,IOS
7415,3.9,ZopSmart,Software Engineer - IOS,800000,1,Bangalore,Full Time,IOS
7416,3.8,Infrrd,Software Engineer - IOS,1000000,1,Bangalore,Full Time,IOS
7417,3.9,Inube Software Solutions,Software Engineer - IOS,300000,1,Bangalore,Full Time,IOS
7418,3.1,Kuliza Technology,IOS Developeer,1300000,1,Bangalore,Full Time,IOS
7419,3.9,Tata Consultancy Services,Senior IOS Developer,900000,1,Bangalore,Full Time,IOS
7420,3.8,Wipro,Senior IOS Developer,800000,1,Bangalore,Full Time,IOS
7421,3.9,Genpact,Senior IOS Developer,1400000,1,Bangalore,Full Time,IOS
7422,3.8,Concentrix,Senior IOS Developer,492000,1,Bangalore,Full Time,IOS
7423,3.7,Larsen & Toubro,Senior IOS Developer,360000,1,Bangalore,Full Time,IOS
7424,3.8,Wipro Technologies,Senior IOS Developer,800000,1,Bangalore,Full Time,IOS
7425,3.9,Capgemini Engineering,Senior IOS Developer,924000,1,Bangalore,Full Time,IOS
7426,3.7,Jio,Senior IOS Developer,960000,1,Bangalore,Full Time,IOS
7427,3.8,Honeywell,Senior IOS Developer,1100000,1,Bangalore,Full Time,IOS
7428,4.2,Bharti Airtel,Senior IOS Developer,1600000,1,Bangalore,Full Time,IOS
7429,4,UST,Senior IOS Developer,300000,1,Bangalore,Full Time,IOS
7430,3.8,Paytm,Senior IOS Developer,2500000,1,Bangalore,Full Time,IOS
7431,3.7,ITC Infotech,Senior IOS Developer,1100000,1,Bangalore,Full Time,IOS
7432,3.6,KPIT Technologies,Senior IOS Developer,600000,1,Bangalore,Full Time,IOS
7433,3.9,HARMAN,Senior IOS Developer,1100000,1,Bangalore,Full Time,IOS
7434,4.3,VMware,Senior IOS Developer,2800000,1,Bangalore,Full Time,IOS
7435,3.9,Verizon,Senior IOS Developer,1900000,1,Bangalore,Full Time,IOS
7436,3.5,BT,Senior IOS Developer,200000,1,Bangalore,Full Time,IOS
7437,3.1,Quest Global,Senior IOS Developer,600000,1,Bangalore,Full Time,IOS
7438,3.4,Extramarks,Senior IOS Developer,1176000,1,Bangalore,Full Time,IOS
7439,4,Decathlon,Senior IOS Developer,1400000,1,Bangalore,Full Time,IOS
7440,4,Visa Inc.,Senior IOS Developer,2300000,1,Bangalore,Full Time,IOS
7441,3.9,Photon,Senior IOS Developer,900000,1,Bangalore,Full Time,IOS
7442,4.1,Lenskart Solutions,Senior IOS Developer,1500000,1,Bangalore,Full Time,IOS
7443,4.1,Razorpay,Senior IOS Developer,2000000,1,Bangalore,Full Time,IOS
7444,3.8,Supermarket Grocery Supplies,Senior IOS Developer,1900000,1,Bangalore,Full Time,IOS
7445,3.3,Rakuten,Senior IOS Developer,720000,1,Bangalore,Full Time,IOS
7446,4.4,Robosoft Technologies,Senior IOS Developer,700000,1,Bangalore,Full Time,IOS
7447,3.9,PayU,Senior IOS Developer,2400000,1,Bangalore,Full Time,IOS
7448,4.2,Altair Engineering,Senior IOS Developer,1600000,1,Bangalore,Full Time,IOS
7449,4.4,Gojek,Senior IOS Developer,2700000,1,Bangalore,Full Time,IOS
7450,3.9,Viacom 18,Senior IOS Developer,1800000,1,Bangalore,Full Time,IOS
7451,3.9,Synchronoss,Senior IOS Developer,1500000,1,Bangalore,Full Time,IOS
7452,3.7,Paytm Money,Senior IOS Developer,1900000,1,Bangalore,Full Time,IOS
7453,4.3,Moveinsync Technology Solutions,Senior IOS Developer,1400000,1,Bangalore,Full Time,IOS
7454,4.6,slice,Senior IOS Developer,3300000,1,Bangalore,Full Time,IOS
7455,4.4,doodleblue Innovations,Senior IOS Developer,1200000,1,Bangalore,Full Time,IOS
7456,3.7,Wibmo,Senior IOS Developer,1800000,1,Bangalore,Full Time,IOS
7457,4.2,Embitel Technologies,Senior IOS Developer,1800000,1,Bangalore,Full Time,IOS
7458,3.7,22feet,Senior IOS Developer,800000,1,Bangalore,Full Time,IOS
7459,4,Mantra Labs,Senior IOS Developer,800000,1,Bangalore,Full Time,IOS
7460,3.5,Hopscotch (India),Senior IOS Developer,2000000,1,Bangalore,Full Time,IOS
7461,3.8,Allegion,Senior IOS Developer,1200000,1,Bangalore,Full Time,IOS
7462,3.8,Simeio,Senior IOS Developer,1200000,1,Bangalore,Full Time,IOS
7463,4.3,NiYO,Senior IOS Developer,1000000,1,Bangalore,Full Time,IOS
7464,4,Sony Pictures Networks,Senior IOS Developer,3800000,1,Bangalore,Full Time,IOS
7465,3.9,Nasdaq,Senior IOS Developer,1600000,1,Bangalore,Full Time,IOS
7466,4.4,Zapbuild,Senior IOS Developer,600000,1,Bangalore,Full Time,IOS
7467,4.6,HM Group,Senior IOS Developer,400000,1,Bangalore,Full Time,IOS
7468,4.7,Equal Experts,Senior IOS Developer,2400000,1,Bangalore,Full Time,IOS
7469,4,Builder.ai,Senior IOS Developer,1600000,1,Bangalore,Full Time,IOS
7470,4.2,HELLO,Senior IOS Developer,1000000,1,Bangalore,Full Time,IOS
7471,3.8,3Embed Software Technologies,Senior IOS Developer,600000,1,Bangalore,Full Time,IOS
7472,3.4,Provab Technosoft,Senior IOS Developer,504000,1,Bangalore,Full Time,IOS
7473,4.6,Appiness Interactive,Senior IOS Developer,500000,1,Bangalore,Full Time,IOS
7474,3.8,Invideo,Senior IOS Developer,2500000,1,Bangalore,Full Time,IOS
7475,4.3,CognitiveClouds,Senior IOS Developer,1000000,1,Bangalore,Full Time,IOS
7476,3.2,SigTuple,Senior IOS Developer,2800000,1,Bangalore,Full Time,IOS
7477,4.5,Sakha Global,Senior IOS Developer,700000,1,Bangalore,Full Time,IOS
7478,4.3,SapphireIMS,Senior IOS Developer,600000,1,Bangalore,Full Time,IOS
7479,3.5,GALE Partners,Senior IOS Developer,1400000,1,Bangalore,Full Time,IOS
7480,4.1,Adjetter,Senior IOS Developer,1100000,1,Bangalore,Full Time,IOS
7481,3.9,Margo Networks,Senior IOS Developer,600000,1,Bangalore,Full Time,IOS
7482,3.3,Victra-Verizon Authorized Retailer,Senior IOS Developer,1000000,1,Bangalore,Full Time,IOS
7483,4.3,Tech Active,Senior IOS Developer,900000,1,Bangalore,Full Time,IOS
7484,4.1,Health and Glow,Senior IOS Developer,1500000,1,Bangalore,Full Time,IOS
7485,4.5,Daksh Solutions,Senior IOS Developer,500000,1,Bangalore,Full Time,IOS
7486,4.3,Bro4u.com,Senior IOS Developer,500000,1,Bangalore,Full Time,IOS
7487,4.4,Effone Technolgoies,Senior IOS Developer,1400000,1,Bangalore,Full Time,IOS
7488,3.7,Block Gemini,Senior IOS Developer,1500000,1,Bangalore,Full Time,IOS
7489,4,Mitron TV,Senior IOS Developer,2400000,1,Bangalore,Full Time,IOS
7490,4.7,Ebizz Infotech,Senior IOS Developer,400000,1,Bangalore,Full Time,IOS
7491,3,BMS Innolabs Software,Senior IOS Developer,1200000,1,Bangalore,Full Time,IOS
7492,3.9,Digimaker,Senior IOS Developer,1500000,1,Bangalore,Full Time,IOS
7493,4.6,Infiquity Technologies,Senior IOS Developer,800000,1,Bangalore,Full Time,IOS
7494,4.7,Watsonite,Senior IOS Developer,1900000,1,Bangalore,Full Time,IOS
7495,3.8,Smart Controls India,Senior IOS Developer,1200000,1,Bangalore,Full Time,IOS
7496,3.6,Infotrack Telematics,Senior IOS Developer,324000,1,Bangalore,Full Time,IOS
7497,2.8,Cura Tech,Senior IOS Developer,2000000,1,Bangalore,Full Time,IOS
7498,4.4,Thorsignia,Senior IOS Developer,912000,1,Bangalore,Full Time,IOS
7499,4.9,Abylle Solutions,Senior IOS Developer,1400000,1,Bangalore,Full Time,IOS
7500,4.4,IBeON INFOTECH,Senior IOS Developer,600000,1,Bangalore,Full Time,IOS
7501,2.9,LiRCTek,Senior IOS Developer,700000,1,Bangalore,Full Time,IOS
7502,4.5,Tact.ai,Senior IOS Developer,1800000,1,Bangalore,Full Time,IOS
7503,3.6,Cooey,Senior IOS Developer,1300000,1,Bangalore,Full Time,IOS
7504,4.5,Gosharp Technologies,Senior IOS Developer,700000,1,Bangalore,Full Time,IOS
7505,4.1,Krafty Solutions,Senior IOS Developer,400000,1,Bangalore,Full Time,IOS
7506,3.2,Yucca IT,Senior IOS Developer,500000,1,Bangalore,Full Time,IOS
7507,4.4,UpTodd,Senior IOS Developer,2900000,1,Bangalore,Full Time,IOS
7508,3.1,FlyitOut,Senior IOS Developer,700000,1,Bangalore,Full Time,IOS
7509,2.7,SAR,Senior IOS Developer,900000,1,Bangalore,Full Time,IOS
7510,4.6,Vaayoo,Senior IOS Developer,792000,1,Bangalore,Full Time,IOS
7511,4,Deskfactors,Senior IOS Developer,1400000,1,Bangalore,Full Time,IOS
7512,4.4,Remoba,Senior IOS Developer,708000,1,Bangalore,Full Time,IOS
7513,5,Fantain,Senior IOS Developer,900000,1,Bangalore,Full Time,IOS
7514,5,YularaTech,Senior IOS Developer,900000,1,Bangalore,Full Time,IOS
7515,3.9,Al-Jazirah,Senior IOS Developer,12000,1,Bangalore,Full Time,IOS
7516,5,Ecsion,Senior IOS Developer,700000,1,Bangalore,Full Time,IOS
7517,3.9,Maktech,Senior IOS Developer,1100000,1,Bangalore,Full Time,IOS
7518,3.3,Infosys,Junior IOS Developer,400000,1,Bangalore,Full Time,IOS
7519,4,Deloitte,Junior IOS Developer,500000,1,Bangalore,Full Time,IOS
7520,4.2,Robert Bosch,Junior IOS Developer,600000,1,Bangalore,Full Time,IOS
7521,4.1,Swiggy,Junior IOS Developer,1900000,1,Bangalore,Full Time,IOS
7522,3.9,Philips,Junior IOS Developer,1140000,1,Bangalore,Full Time,IOS
7523,3.9,OnMobile,Junior IOS Developer,1000000,1,Bangalore,Full Time,IOS
7524,4.3,Meta,Junior IOS Developer,1176000,1,Bangalore,Full Time,IOS
7525,3.9,Viacom 18,Junior IOS Developer,800000,1,Bangalore,Full Time,IOS
7526,4,Quinbay,Junior IOS Developer,800000,1,Bangalore,Full Time,IOS
7527,4,eMudhra,Junior IOS Developer,400000,1,Bangalore,Full Time,IOS
7528,4.2,TechTree IT Systems,Junior IOS Developer,100000,1,Bangalore,Full Time,IOS
7529,4.2,Praveen Spinners,Junior IOS Developer,600000,1,Bangalore,Full Time,IOS
7530,3.8,3Embed Software Technologies,Junior IOS Developer,204000,1,Bangalore,Full Time,IOS
7531,4.3,Noon Academy,Junior IOS Developer,700000,1,Bangalore,Full Time,IOS
7532,3.7,Technoforte Software,Junior IOS Developer,100000,1,Bangalore,Full Time,IOS
7533,4.6,WebMobril Technologies,Junior IOS Developer,204000,1,Bangalore,Full Time,IOS
7534,3.7,Sequential Technology International,Junior IOS Developer,300000,1,Bangalore,Full Time,IOS
7535,4.3,Mobiotics,Junior IOS Developer,300000,1,Bangalore,Full Time,IOS
7536,3.2,Oust Labs,Junior IOS Developer,500000,1,Bangalore,Full Time,IOS
7537,4.8,OnJuno,Junior IOS Developer - Intern,288000,1,Bangalore,Intern,IOS
7538,4,ZuciTech,Junior IOS Developer - Intern,48000,1,Bangalore,Intern,IOS
7539,4.5,SwiftAnt IT Solutions,Junior IOS Developer,300000,1,Bangalore,Full Time,IOS
7540,3.1,QSG Technologies,Junior IOS Developer,144000,1,Bangalore,Full Time,IOS
7541,4.3,Imcrinox,Junior IOS Developer,156000,1,Bangalore,Full Time,IOS
7542,4.3,Sumanas Technologies,Junior IOS Developer,300000,1,Bangalore,Full Time,IOS
7543,5,ACH Software Information Technology,Junior IOS Developer,400000,1,Bangalore,Full Time,IOS
7544,3.5,Business Intelligence Consultant & Services,Junior IOS Developer,200000,1,Bangalore,Full Time,IOS
7545,5,Velozion Technologies,Junior IOS Developer,200000,1,Bangalore,Full Time,IOS
7546,3.8,QuietGrowth,Junior IOS Developer,500000,1,Bangalore,Full Time,IOS
7547,3.2,iClimb Systems,Junior IOS Developer,120000,1,Bangalore,Full Time,IOS
7548,5,Chie Media,Junior IOS Developer,400000,1,Bangalore,Full Time,IOS
7549,3.1,Agile Rise Software Services,Junior IOS Developer,84000,1,Bangalore,Full Time,IOS
7550,3.6,Kareo,Junior IOS Developer,600000,1,Bangalore,Full Time,IOS
7551,3.9,Tata Consultancy Services,IOS Applications Developer Contractor,588000,1,Bangalore,Contractor,IOS
7552,3.3,Infosys,IOS Applications Developer,700000,1,Bangalore,Full Time,IOS
7553,4,Mindtree,IOS Applications Developer,800000,1,Bangalore,Full Time,IOS
7554,3.8,Concentrix,IOS Applications Developer - Contractor,300000,1,Bangalore,Contractor,IOS
7555,3.8,Honeywell,IOS Applications Developer,2100000,1,Bangalore,Full Time,IOS
7556,3.3,Datamatics Global Services,IOS Applications Developer,1500000,1,Bangalore,Full Time,IOS
7557,4.1,Torry Harris Integration Solutions,IOS Applications Developer,960000,1,Bangalore,Full Time,IOS
7558,4.4,Robosoft Technologies,IOS Applications Developer,600000,1,Bangalore,Full Time,IOS
7559,4,Nous Infosystems,IOS Applications Developer,204000,1,Bangalore,Full Time,IOS
7560,4.1,SoftwareONE,IOS Applications Developer,700000,1,Bangalore,Full Time,IOS
7561,4.1,Robert Bosch Engineering and Business Solutions,IOS Applications Developer,800000,1,Bangalore,Full Time,IOS
7562,3.8,Minacs,IOS Applications Developer,720000,1,Bangalore,Full Time,IOS
